No,Iws
32899,11.17
32900,15.19
32901,0.89
32902,1.78
32903,2.67
32904,3.56
32905,1.79
32906,3.58
32907,5.37
32908,0.89
32909,3.13
32910,0.89
32911,1.34
32912,2.23
32913,1.79
32914,1.79
32915,3.13
32916,7.15
32917,11.17
32918,15.19
32919,19.21
32920,22.34
32921,24.13
32922,0.89
32923,4.02
32924,7.15
32925,8.94
32926,12.07
32927,0.89
32928,1.79
32929,0.89
32930,0.89
32931,0.45
32932,1.34
32933,2.23
32934,0.89
32935,0.89
32936,0.89
32937,1.79
32938,4.92
32939,6.71
32940,0.89
32941,1.79
32942,3.58
32943,6.71
32944,9.84
32945,11.63
32946,13.42
32947,14.31
32948,0.89
32949,0.89
32950,1.78
32951,0.89
32952,1.78
32953,1.79
32954,2.68
32955,3.57
32956,0.89
32957,1.34
32958,1.79
32959,1.79
32960,0.89
32961,0.89
32962,0.89
32963,1.78
32964,1.79
32965,3.58
32966,5.37
32967,9.39
32968,12.52
32969,14.31
32970,16.1
32971,0.89
32972,0.89
32973,0.89
32974,0.45
32975,0.89
32976,1.78
32977,0.89
32978,0.89
32979,1.34
32980,1.79
32981,2.68
32982,0.89
32983,0.89
32984,0.89
32985,0.89
32986,1.78
32987,2.67
32988,3.56
32989,1.79
32990,1.79
32991,2.68
32992,3.57
32993,4.46
32994,4.91
32995,4.02
32996,0.89
32997,1.34
32998,0.89
32999,0.89
33000,0.89
33001,2.68
33002,0.89
33003,0.89
33004,0.89
33005,1.79
33006,4.92
33007,8.05
33008,11.18
33009,16.1
33010,19.23
33011,24.15
33012,4.92
33013,8.94
33014,12.96
33015,16.98
33016,21
33017,24.13
33018,0.89
33019,1.34
33020,1.79
33021,3.58
33022,3.13
33023,0.89
33024,1.78
33025,2.67
33026,0.89
33027,0.89
33028,1.78
33029,1.79
33030,0.89
33031,1.78
33032,2.23
33033,3.12
33034,4.01
33035,1.79
33036,3.13
33037,6.26
33038,10.28
33039,13.41
33040,17.43
33041,20.56
33042,22.35
33043,23.24
33044,24.13
33045,0.89
33046,0.89
33047,2.68
33048,5.81
33049,8.94
33050,0.89
33051,1.79
33052,3.58
33053,1.79
33054,0.89
33055,0.89
33056,0.89
33057,0.89
33058,0.89
33059,2.68
33060,0.89
33061,1.79
33062,3.58
33063,0.89
33064,1.78
33065,3.13
33066,3.13
33067,6.26
33068,1.79
33069,1.79
33070,0.89
33071,1.78
33072,2.67
33073,1.79
33074,3.13
33075,0.89
33076,3.13
33077,0.89
33078,0.89
33079,2.68
33080,0.89
33081,3.13
33082,1.79
33083,11.18
33084,20.12
33085,32.19
33086,43.37
33087,56.33
33088,66.16
33089,77.34
33090,84.49
33091,91.64
33092,97.45
33093,101.47
33094,107.28
33095,111.3
33096,114.43
33097,1.79
33098,2.68
33099,0.89
33100,0.89
33101,1.79
33102,1.79
33103,0.89
33104,0.89
33105,0.89
33106,1.79
33107,0.89
33108,4.92
33109,9.84
33110,3.13
33111,1.79
33112,4.92
33113,8.05
33114,0.89
33115,1.79
33116,3.58
33117,5.37
33118,0.89
33119,1.78
33120,0.89
33121,1.78
33122,0.89
33123,2.68
33124,5.81
33125,7.6
33126,9.39
33127,12.52
33128,15.65
33129,17.44
33130,21.46
33131,24.59
33132,27.72
33133,3.13
33134,4.92
33135,1.79
33136,3.58
33137,0.89
33138,1.78
33139,2.67
33140,3.56
33141,4.45
33142,5.34
33143,0.89
33144,1.79
33145,3.58
33146,3.13
33147,0.89
33148,4.02
33149,1.79
33150,3.58
33151,5.37
33152,7.16
33153,8.05
33154,9.84
33155,10.73
33156,0.89
33157,1.78
33158,0.89
33159,0.89
33160,1.79
33161,3.58
33162,4.47
33163,0.89
33164,1.79
33165,0.89
33166,1.78
33167,0.89
33168,0.89
33169,1.78
33170,1.79
33171,1.79
33172,1.79
33173,2.68
33174,3.57
33175,5.36
33176,4.02
33177,11.17
33178,16.98
33179,24.13
33180,32.18
33181,39.33
33182,44.25
33183,51.4
33184,57.21
33185,61.23
33186,64.36
33187,0.89
33188,1.78
33189,2.67
33190,3.56
33191,1.79
33192,3.58
33193,6.71
33194,9.84
33195,0.89
33196,1.79
33197,3.58
33198,5.37
33199,0.89
33200,1.79
33201,3.58
33202,1.79
33203,3.58
33204,1.79
33205,3.58
33206,0.89
33207,2.68
33208,1.79
33209,1.79
33210,4.02
33211,7.15
33212,10.28
33213,12.07
33214,13.86
33215,0.89
33216,1.78
33217,2.67
33218,1.79
33219,0.89
33220,0.89
33221,4.02
33222,7.15
33223,11.17
33224,14.3
33225,17.43
33226,20.56
33227,23.69
33228,25.48
33229,0.89
33230,4.02
33231,4.91
33232,1.79
33233,3.58
33234,6.71
33235,8.5
33236,9.39
33237,11.18
33238,12.97
33239,14.76
33240,0.89
33241,0.89
33242,0.89
33243,0.89
33244,1.78
33245,0.89
33246,0.89
33247,0.89
33248,1.78
33249,0.89
33250,1.78
33251,1.79
33252,3.58
33253,6.71
33254,10.73
33255,14.75
33256,19.67
33257,23.69
33258,25.48
33259,27.27
33260,29.06
33261,29.95
33262,0.89
33263,0.89
33264,0.89
33265,1.78
33266,0.89
33267,1.79
33268,0.89
33269,0.45
33270,1.34
33271,1.79
33272,2.24
33273,3.13
33274,1.79
33275,0.89
33276,1.78
33277,1.79
33278,3.58
33279,6.71
33280,9.84
33281,10.73
33282,11.62
33283,12.51
33284,0.89
33285,1.78
33286,2.23
33287,0.89
33288,0.89
33289,1.79
33290,0.89
33291,1.79
33292,4.92
33293,6.71
33294,10.73
33295,12.52
33296,15.65
33297,21.46
33298,28.61
33299,34.42
33300,42.47
33301,50.52
33302,57.67
33303,63.48
33304,71.53
33305,80.47
33306,88.52
33307,94.33
33308,103.27
33309,109.08
33310,116.23
33311,120.25
33312,124.27
33313,0.89
33314,3.13
33315,0.89
33316,3.13
33317,4.92
33318,8.94
33319,12.07
33320,3.13
33321,4.92
33322,3.13
33323,1.79
33324,1.79
33325,3.58
33326,3.13
33327,1.79
33328,0.89
33329,1.79
33330,3.58
33331,4.47
33332,6.26
33333,9.39
33334,13.41
33335,0.89
33336,1.78
33337,2.67
33338,3.56
33339,4.01
33340,4.46
33341,4.91
33342,0.89
33343,0.45
33344,1.34
33345,2.23
33346,3.12
33347,4.01
33348,4.9
33349,1.79
33350,4.92
33351,8.94
33352,12.96
33353,16.09
33354,16.98
33355,0.45
33356,0.89
33357,0.89
33358,1.78
33359,0.89
33360,0.89
33361,0.89
33362,1.79
33363,0.89
33364,1.78
33365,0.89
33366,0.89
33367,1.34
33368,2.23
33369,1.79
33370,0.89
33371,1.79
33372,4.92
33373,8.05
33374,12.97
33375,17.89
33376,22.81
33377,25.94
33378,0.89
33379,5.81
33380,7.6
33381,0.89
33382,0.89
33383,1.79
33384,4.02
33385,7.15
33386,4.02
33387,4.02
33388,4.92
33389,9.84
33390,4.02
33391,7.15
33392,3.13
33393,4.92
33394,8.05
33395,12.07
33396,19.22
33397,31.29
33398,42.47
33399,50.52
33400,58.57
33401,65.72
33402,70.64
33403,3.13
33404,3.13
33405,8.94
33406,13.86
33407,21.01
33408,29.06
33409,36.21
33410,43.36
33411,52.3
33412,58.11
33413,61.24
33414,66.16
33415,0.89
33416,1.78
33417,2.23
33418,4.02
33419,4.92
33420,10.73
33421,17.88
33422,23.69
33423,29.5
33424,34.42
33425,42.47
33426,49.62
33427,56.77
33428,61.69
33429,67.5
33430,71.52
33431,74.65
33432,78.67
33433,83.59
33434,85.38
33435,88.51
33436,90.3
33437,92.09
33438,93.88
33439,97.01
33440,101.03
33441,105.95
33442,110.87
33443,116.68
33444,121.6
33445,126.52
33446,130.54
33447,3.13
33448,1.79
33449,3.58
33450,1.79
33451,0.89
33452,3.13
33453,4.92
33454,6.71
33455,0.89
33456,3.13
33457,4.92
33458,8.05
33459,11.18
33460,14.31
33461,17.44
33462,21.46
33463,24.59
33464,28.61
33465,31.74
33466,34.87
33467,38
33468,41.13
33469,42.92
33470,3.13
33471,3.13
33472,7.15
33473,11.17
33474,14.3
33475,17.43
33476,0.89
33477,0.89
33478,0.89
33479,0.89
33480,0.89
33481,1.78
33482,0.89
33483,1.78
33484,0.45
33485,1.34
33486,0.89
33487,0.89
33488,1.78
33489,2.67
33490,0.45
33491,1.79
33492,1.79
33493,2.68
33494,3.57
33495,1.79
33496,4.92
33497,6.71
33498,7.6
33499,0.45
33500,1.34
33501,0.89
33502,0.89
33503,0.45
33504,0.89
33505,0.89
33506,1.78
33507,3.57
33508,5.36
33509,7.15
33510,10.28
33511,13.41
33512,15.2
33513,19.22
33514,22.35
33515,24.14
33516,28.16
33517,31.29
33518,33.08
33519,0.89
33520,1.79
33521,3.58
33522,5.37
33523,7.16
33524,8.95
33525,12.08
33526,1.79
33527,3.58
33528,5.37
33529,1.79
33530,0.89
33531,3.13
33532,6.26
33533,8.05
33534,0.89
33535,1.78
33536,2.67
33537,1.79
33538,3.58
33539,6.71
33540,9.84
33541,12.97
33542,16.1
33543,3.13
33544,4.92
33545,1.79
33546,3.58
33547,5.37
33548,0.89
33549,1.79
33550,3.58
33551,0.89
33552,0.89
33553,0.89
33554,1.78
33555,0.89
33556,1.79
33557,4.92
33558,0.89
33559,0.89
33560,0.89
33561,1.79
33562,3.58
33563,0.89
33564,1.78
33565,2.67
33566,1.79
33567,3.58
33568,6.71
33569,9.84
33570,11.63
33571,0.89
33572,1.78
33573,2.67
33574,0.89
33575,0.45
33576,0.89
33577,0.89
33578,0.45
33579,0.89
33580,1.79
33581,3.58
33582,4.47
33583,6.26
33584,10.28
33585,12.07
33586,15.2
33587,18.33
33588,21.46
33589,23.25
33590,0.89
33591,1.78
33592,3.13
33593,4.92
33594,5.81
33595,6.7
33596,0.89
33597,1.34
33598,0.89
33599,0.89
33600,0.89
33601,0.89
33602,1.78
33603,0.45
33604,0.9
33605,0.89
33606,1.78
33607,1.79
33608,0.45
33609,1.79
33610,2.68
33611,0.89
33612,1.78
33613,2.67
33614,1.79
33615,3.58
33616,6.71
33617,8.5
33618,12.52
33619,15.65
33620,0.89
33621,1.78
33622,1.79
33623,0.89
33624,1.78
33625,2.67
33626,3.56
33627,4.45
33628,5.34
33629,5.79
33630,6.24
33631,7.13
33632,7.58
33633,0.89
33634,1.79
33635,0.89
33636,1.78
33637,1.79
33638,3.58
33639,6.71
33640,9.84
33641,12.97
33642,14.76
33643,17.89
33644,19.68
33645,20.57
33646,0.89
33647,3.13
33648,0.89
33649,0.45
33650,1.34
33651,2.23
33652,4.02
33653,11.17
33654,15.19
33655,3.13
33656,5.81
33657,12.96
33658,17.88
33659,27.71
33660,35.76
33661,43.81
33662,51.86
33663,60.8
33664,68.85
33665,76
33666,81.81
33667,87.62
33668,1.79
33669,0.89
33670,1.79
33671,3.13
33672,4.92
33673,0.89
33674,1.78
33675,2.67
33676,3.56
33677,1.79
33678,3.58
33679,5.37
33680,0.89
33681,1.79
33682,4.92
33683,8.05
33684,0.89
33685,1.79
33686,1.79
33687,4.92
33688,8.05
33689,12.07
33690,16.09
33691,0.89
33692,0.89
33693,0.89
33694,0.89
33695,0.89
33696,1.79
33697,1.79
33698,2.68
33699,0.89
33700,0.89
33701,0.89
33702,1.79
33703,0.89
33704,1.78
33705,0.89
33706,1.79
33707,3.58
33708,0.89
33709,1.78
33710,2.67
33711,1.79
33712,3.58
33713,5.37
33714,0.89
33715,1.78
33716,2.67
33717,0.89
33718,1.78
33719,0.89
33720,1.79
33721,0.89
33722,1.79
33723,0.89
33724,1.79
33725,4.92
33726,6.71
33727,0.89
33728,1.78
33729,4.02
33730,7.15
33731,8.94
33732,1.79
33733,11.18
33734,25.04
33735,34.87
33736,46.05
33737,57.23
33738,70.19
33739,76
33740,87.18
33741,98.36
33742,106.41
33743,111.33
33744,116.25
33745,122.06
33746,125.19
33747,132.34
33748,138.15
33749,142.17
33750,146.19
33751,0.89
33752,0.89
33753,0.89
33754,1.78
33755,3.57
33756,3.13
33757,4.02
33758,8.94
33759,13.86
33760,19.67
33761,23.69
33762,26.82
33763,28.61
33764,0.89
33765,0.89
33766,0.89
33767,1.78
33768,2.67
33769,0.89
33770,0.45
33771,1.34
33772,1.79
33773,3.58
33774,4.47
33775,0.45
33776,0.89
33777,0.89
33778,1.79
33779,3.58
33780,0.89
33781,1.79
33782,0.89
33783,3.13
33784,0.89
33785,0.89
33786,0.89
33787,0.89
33788,0.45
33789,0.9
33790,1.79
33791,2.68
33792,3.13
33793,4.02
33794,1.79
33795,3.58
33796,5.37
33797,0.89
33798,1.78
33799,0.89
33800,2.68
33801,6.7
33802,10.72
33803,13.85
33804,16.98
33805,21
33806,3.13
33807,4.92
33808,3.13
33809,1.79
33810,4.92
33811,10.73
33812,20.56
33813,33.52
33814,40.67
33815,53.63
33816,63.46
33817,72.4
33818,81.34
33819,91.17
33820,102.35
33821,110.4
33822,116.21
33823,124.26
33824,130.07
33825,138.12
33826,145.27
33827,152.42
33828,159.57
33829,167.62
33830,177.45
33831,187.28
33832,196.22
33833,204.27
33834,210.08
33835,4.92
33836,8.94
33837,4.92
33838,1.79
33839,3.13
33840,0.89
33841,1.79
33842,3.58
33843,0.89
33844,3.13
33845,4.92
33846,6.71
33847,8.5
33848,10.29
33849,0.45
33850,3.13
33851,7.15
33852,10.28
33853,14.3
33854,4.02
33855,8.04
33856,12.96
33857,18.77
33858,23.69
33859,25.48
33860,27.27
33861,0.89
33862,0.89
33863,1.78
33864,0.89
33865,1.79
33866,0.89
33867,0.89
33868,0.89
33869,1.79
33870,5.81
33871,8.94
33872,12.07
33873,13.86
33874,15.65
33875,1.79
33876,4.92
33877,1.79
33878,1.79
33879,1.79
33880,4.92
33881,0.89
33882,1.78
33883,0.89
33884,2.68
33885,4.47
33886,6.26
33887,8.05
33888,0.89
33889,1.79
33890,3.58
33891,4.47
33892,0.89
33893,1.78
33894,0.89
33895,0.89
33896,0.89
33897,1.78
33898,0.89
33899,1.78
33900,0.89
33901,0.89
33902,1.78
33903,2.67
33904,3.56
33905,0.89
33906,0.89
33907,1.79
33908,0.45
33909,0.9
33910,1.79
33911,3.13
33912,4.92
33913,6.71
33914,9.84
33915,12.97
33916,14.76
33917,18.78
33918,20.57
33919,22.36
33920,25.49
33921,1.79
33922,4.92
33923,8.94
33924,14.75
33925,23.69
33926,31.74
33927,39.79
33928,48.73
33929,55.88
33930,59.9
33931,3.13
33932,6.26
33933,0.89
33934,2.68
33935,1.79
33936,1.79
33937,1.79
33938,0.89
33939,0.89
33940,1.78
33941,0.89
33942,2.68
33943,4.47
33944,0.45
33945,1.79
33946,0.89
33947,1.79
33948,3.58
33949,5.37
33950,1.79
33951,3.58
33952,8.5
33953,12.52
33954,16.54
33955,19.67
33956,22.8
33957,0.89
33958,0.89
33959,1.79
33960,0.89
33961,1.78
33962,1.79
33963,3.58
33964,0.89
33965,3.13
33966,6.26
33967,16.09
33968,25.92
33969,34.86
33970,44.69
33971,56.76
33972,69.72
33973,81.79
33974,95.65
33975,109.51
33976,122.47
33977,134.54
33978,146.61
33979,158.68
33980,170.75
33981,178.8
33982,183.72
33983,189.53
33984,194.45
33985,196.24
33986,0.89
33987,1.34
33988,1.79
33989,2.24
33990,3.13
33991,4.02
33992,7.15
33993,8.94
33994,12.96
33995,16.09
33996,24.14
33997,35.32
33998,48.28
33999,58.11
34000,67.05
34001,75.1
34002,84.04
34003,95.22
34004,102.37
34005,107.29
34006,112.21
34007,117.13
34008,121.15
34009,126.07
34010,127.86
34011,131.88
34012,135.9
34013,143.95
34014,152.89
34015,160.04
34016,168.09
34017,176.14
34018,185.08
34019,193.13
34020,201.18
34021,209.23
34022,217.28
34023,225.33
34024,234.27
34025,242.32
34026,249.47
34027,254.39
34028,263.33
34029,4.92
34030,10.73
34031,15.65
34032,19.67
34033,23.69
34034,25.48
34035,3.13
34036,4.92
34037,8.05
34038,9.84
34039,11.63
34040,1.79
34041,4.02
34042,8.94
34043,12.96
34044,1.79
34045,3.58
34046,0.89
34047,1.79
34048,0.89
34049,1.78
34050,0.89
34051,1.78
34052,3.57
34053,6.7
34054,1.79
34055,3.58
34056,0.89
34057,0.89
34058,1.79
34059,3.58
34060,5.37
34061,9.39
34062,12.52
34063,15.65
34064,19.67
34065,23.69
34066,27.71
34067,31.73
34068,4.02
34069,1.79
34070,3.13
34071,4.92
34072,0.89
34073,1.78
34074,2.67
34075,3.56
34076,4.45
34077,3.13
34078,0.89
34079,1.78
34080,0.89
34081,0.89
34082,1.78
34083,3.57
34084,4.46
34085,6.25
34086,7.14
34087,8.03
34088,9.82
34089,0.89
34090,3.13
34091,4.92
34092,6.71
34093,0.89
34094,1.79
34095,3.58
34096,0.89
34097,2.68
34098,0.89
34099,4.02
34100,5.81
34101,0.89
34102,1.78
34103,2.67
34104,0.89
34105,0.45
34106,1.79
34107,3.58
34108,5.37
34109,8.5
34110,10.29
34111,12.08
34112,16.1
34113,20.12
34114,23.25
34115,26.38
34116,28.17
34117,1.79
34118,2.68
34119,4.47
34120,6.26
34121,3.13
34122,7.15
34123,10.28
34124,12.07
34125,13.86
34126,0.89
34127,1.78
34128,2.67
34129,1.79
34130,0.89
34131,0.89
34132,2.68
34133,5.81
34134,7.6
34135,10.73
34136,0.89
34137,0.89
34138,3.13
34139,0.89
34140,3.13
34141,6.26
34142,3.13
34143,7.15
34144,10.28
34145,14.3
34146,4.02
34147,3.13
34148,0.89
34149,1.78
34150,2.67
34151,3.56
34152,4.01
34153,0.89
34154,0.89
34155,1.78
34156,1.79
34157,0.89
34158,1.79
34159,3.58
34160,7.6
34161,11.62
34162,15.64
34163,18.77
34164,21.9
34165,26.82
34166,32.63
34167,37.55
34168,43.36
34169,3.13
34170,0.89
34171,1.78
34172,1.79
34173,5.81
34174,14.75
34175,25.93
34176,34.87
34177,46.05
34178,53.2
34179,61.25
34180,67.06
34181,72.87
34182,80.92
34183,88.07
34184,96.12
34185,101.93
34186,110.87
34187,119.81
34188,126.96
34189,131.88
34190,137.69
34191,145.74
34192,153.79
34193,162.73
34194,169.88
34195,174.8
34196,177.93
34197,0.89
34198,1.34
34199,2.23
34200,3.12
34201,4.01
34202,4.9
34203,5.79
34204,1.79
34205,0.89
34206,0.89
34207,0.89
34208,0.89
34209,3.13
34210,6.26
34211,3.13
34212,0.89
34213,4.02
34214,9.83
34215,18.77
34216,28.6
34217,38.43
34218,46.48
34219,54.53
34220,64.36
34221,73.3
34222,84.48
34223,92.53
34224,102.36
34225,112.19
34226,120.24
34227,128.29
34228,134.1
34229,143.04
34230,154.22
34231,164.05
34232,176.12
34233,188.19
34234,198.02
34235,210.09
34236,222.16
34237,231.1
34238,239.15
34239,248.98
34240,257.92
34241,265.97
34242,274.02
34243,281.17
34244,288.32
34245,295.47
34246,302.62
34247,309.77
34248,318.71
34249,329.89
34250,337.04
34251,341.06
34252,345.98
34253,350.9
34254,358.05
34255,365.2
34256,372.35
34257,378.16
34258,386.21
34259,394.26
34260,403.2
34261,413.03
34262,421.97
34263,430.02
34264,439.85
34265,447.9
34266,452.82
34267,457.74
34268,460.87
34269,465.79
34270,468.92
34271,474.73
34272,480.54
34273,485.46
34274,490.38
34275,0.89
34276,3.13
34277,6.26
34278,8.05
34279,9.84
34280,13.86
34281,0.89
34282,1.78
34283,3.13
34284,6.26
34285,9.39
34286,13.41
34287,4.92
34288,8.94
34289,12.96
34290,16.09
34291,21.01
34292,4.92
34293,4.02
34294,8.04
34295,1.79
34296,0.89
34297,1.78
34298,2.67
34299,4.92
34300,8.94
34301,12.96
34302,17.88
34303,21.9
34304,25.03
34305,30.84
34306,3.13
34307,4.02
34308,9.83
34309,12.96
34310,16.98
34311,3.13
34312,4.92
34313,1.79
34314,0.89
34315,1.78
34316,1.79
34317,0.89
34318,1.78
34319,0.89
34320,0.89
34321,0.89
34322,3.13
34323,0.89
34324,0.89
34325,1.78
34326,2.67
34327,0.89
34328,0.89
34329,3.13
34330,0.89
34331,1.79
34332,0.89
34333,1.79
34334,4.92
34335,3.13
34336,3.13
34337,3.13
34338,6.26
34339,9.39
34340,13.41
34341,15.2
34342,0.89
34343,1.79
34344,0.89
34345,1.78
34346,1.79
34347,3.58
34348,6.71
34349,8.5
34350,11.63
34351,0.89
34352,3.13
34353,6.26
34354,9.39
34355,11.18
34356,1.79
34357,1.79
34358,0.89
34359,1.78
34360,2.67
34361,1.79
34362,0.89
34363,1.34
34364,0.89
34365,0.89
34366,1.79
34367,0.89
34368,1.78
34369,4.02
34370,7.15
34371,11.17
34372,14.3
34373,17.43
34374,20.56
34375,23.69
34376,0.45
34377,1.79
34378,3.13
34379,3.13
34380,1.79
34381,4.92
34382,8.05
34383,9.84
34384,13.86
34385,17.88
34386,21.9
34387,25.03
34388,28.16
34389,1.79
34390,1.79
34391,3.13
34392,1.79
34393,2.68
34394,1.79
34395,4.92
34396,0.45
34397,0.9
34398,1.79
34399,2.68
34400,1.79
34401,4.92
34402,0.89
34403,4.02
34404,3.13
34405,6.26
34406,8.05
34407,11.18
34408,12.97
34409,16.1
34410,0.89
34411,1.78
34412,0.89
34413,0.45
34414,1.34
34415,1.79
34416,3.58
34417,0.89
34418,1.78
34419,1.79
34420,1.79
34421,7.6
34422,1.79
34423,4.92
34424,4.92
34425,4.02
34426,7.15
34427,10.28
34428,4.02
34429,3.13
34430,3.13
34431,6.26
34432,0.89
34433,1.79
34434,2.68
34435,0.89
34436,1.79
34437,3.58
34438,5.37
34439,7.16
34440,0.89
34441,1.78
34442,2.67
34443,1.79
34444,0.89
34445,0.89
34446,0.89
34447,1.79
34448,0.89
34449,1.79
34450,0.89
34451,1.78
34452,2.67
34453,1.79
34454,3.58
34455,0.89
34456,1.78
34457,1.79
34458,5.81
34459,0.89
34460,1.78
34461,1.79
34462,0.45
34463,0.89
34464,0.89
34465,1.78
34466,0.89
34467,0.45
34468,0.9
34469,1.79
34470,3.58
34471,0.89
34472,1.78
34473,1.79
34474,3.58
34475,0.89
34476,1.78
34477,1.79
34478,4.92
34479,6.71
34480,8.5
34481,0.89
34482,1.78
34483,0.89
34484,1.78
34485,0.45
34486,0.9
34487,1.79
34488,2.68
34489,3.57
34490,1.79
34491,2.68
34492,0.45
34493,1.79
34494,0.45
34495,1.79
34496,4.92
34497,0.89
34498,1.79
34499,1.79
34500,3.58
34501,5.37
34502,9.39
34503,4.92
34504,9.84
34505,17.89
34506,26.83
34507,36.66
34508,47.84
34509,60.8
34510,71.98
34511,80.92
34512,88.07
34513,95.22
34514,102.37
34515,108.18
34516,113.1
34517,121.15
34518,130.98
34519,139.92
34520,147.07
34521,154.22
34522,163.16
34523,172.1
34524,181.93
34525,189.98
34526,198.03
34527,205.18
34528,213.23
34529,220.38
34530,225.3
34531,1.79
34532,2.68
34533,0.89
34534,1.78
34535,2.67
34536,1.79
34537,2.68
34538,0.89
34539,1.79
34540,3.13
34541,4.92
34542,6.71
34543,7.6
34544,9.39
34545,0.45
34546,1.79
34547,0.89
34548,1.78
34549,8.05
34550,20.12
34551,31.3
34552,43.37
34553,56.33
34554,69.29
34555,82.25
34556,93.43
34557,102.37
34558,112.2
34559,121.14
34560,132.32
34561,142.15
34562,149.3
34563,156.45
34564,161.37
34565,164.5
34566,1.79
34567,3.58
34568,5.37
34569,7.16
34570,8.95
34571,14.76
34572,20.57
34573,25.49
34574,9.83
34575,17.88
34576,25.03
34577,33.08
34578,38
34579,0.89
34580,0.89
34581,1.79
34582,3.58
34583,0.89
34584,1.79
34585,3.58
34586,0.89
34587,1.34
34588,1.79
34589,4.92
34590,8.05
34591,0.89
34592,8.94
34593,20.12
34594,31.3
34595,44.26
34596,54.09
34597,63.92
34598,75.99
34599,88.06
34600,97
34601,105.94
34602,113.09
34603,117.11
34604,1.79
34605,0.89
34606,1.78
34607,3.13
34608,4.02
34609,0.89
34610,3.13
34611,4.92
34612,6.71
34613,0.89
34614,1.79
34615,3.58
34616,4.47
34617,0.89
34618,1.34
34619,2.23
34620,3.12
34621,4.91
34622,1.79
34623,4.92
34624,8.94
34625,12.07
34626,0.89
34627,1.79
34628,4.92
34629,6.71
34630,0.89
34631,1.79
34632,5.81
34633,7.6
34634,10.73
34635,13.86
34636,16.99
34637,18.78
34638,0.89
34639,4.02
34640,7.15
34641,8.94
34642,1.79
34643,3.13
34644,7.15
34645,11.17
34646,15.19
34647,18.32
34648,0.89
34649,2.68
34650,0.89
34651,1.78
34652,2.67
34653,0.89
34654,1.78
34655,3.13
34656,1.79
34657,1.79
34658,0.89
34659,0.45
34660,4.92
34661,9.84
34662,13.86
34663,5.81
34664,10.73
34665,13.86
34666,0.89
34667,1.79
34668,3.58
34669,0.89
34670,1.78
34671,3.57
34672,4.46
34673,3.13
34674,0.89
34675,1.78
34676,0.89
34677,0.45
34678,0.9
34679,1.79
34680,0.89
34681,0.89
34682,1.34
34683,1.79
34684,0.89
34685,2.68
34686,4.47
34687,6.26
34688,9.39
34689,12.52
34690,0.89
34691,1.78
34692,2.67
34693,3.12
34694,4.01
34695,4.9
34696,0.89
34697,1.78
34698,0.89
34699,0.89
34700,0.89
34701,1.78
34702,0.89
34703,0.89
34704,0.89
34705,1.79
34706,3.58
34707,5.37
34708,7.16
34709,10.29
34710,12.08
34711,0.89
34712,5.81
34713,10.73
34714,16.54
34715,23.69
34716,29.5
34717,4.92
34718,3.13
34719,6.26
34720,9.39
34721,12.52
34722,14.31
34723,16.1
34724,20.12
34725,24.14
34726,28.16
34727,33.08
34728,38
34729,42.92
34730,46.94
34731,51.86
34732,55.88
34733,59.01
34734,3.13
34735,6.26
34736,1.79
34737,7.15
34738,11.17
34739,14.3
34740,18.32
34741,23.24
34742,1.79
34743,1.79
34744,3.58
34745,6.71
34746,8.5
34747,10.29
34748,12.08
34749,0.89
34750,1.79
34751,0.89
34752,1.79
34753,5.81
34754,7.6
34755,9.39
34756,3.13
34757,1.79
34758,4.92
34759,8.94
34760,12.07
34761,4.02
34762,8.04
34763,12.06
34764,16.08
34765,19.21
34766,22.34
34767,25.47
34768,27.26
34769,29.05
34770,0.89
34771,0.89
34772,1.79
34773,3.58
34774,1.79
34775,3.58
34776,6.71
34777,9.84
34778,3.13
34779,6.26
34780,3.13
34781,6.26
34782,9.39
34783,12.52
34784,14.31
34785,16.1
34786,19.23
34787,4.02
34788,0.89
34789,3.13
34790,7.15
34791,1.79
34792,3.13
34793,4.92
34794,0.89
34795,0.89
34796,2.68
34797,1.79
34798,3.13
34799,4.02
34800,5.81
34801,6.7
34802,9.83
34803,13.85
34804,17.87
34805,21
34806,3.13
34807,6.26
34808,8.05
34809,12.07
34810,16.09
34811,4.02
34812,1.79
34813,1.79
34814,1.79
34815,1.79
34816,3.58
34817,1.79
34818,3.58
34819,6.71
34820,8.5
34821,10.29
34822,0.89
34823,1.78
34824,0.89
34825,0.89
34826,0.45
34827,1.79
34828,3.58
34829,4.47
34830,6.26
34831,8.05
34832,9.84
34833,11.63
34834,13.42
34835,0.89
34836,1.78
34837,2.67
34838,3.56
34839,4.45
34840,1.79
34841,3.58
34842,4.47
34843,5.36
34844,0.89
34845,0.89
34846,0.45
34847,0.9
34848,0.89
34849,1.78
34850,3.13
34851,4.92
34852,6.71
34853,9.84
34854,12.97
34855,16.1
34856,20.12
34857,24.14
34858,27.27
34859,4.02
34860,8.94
34861,13.86
34862,17.88
34863,21.01
34864,24.14
34865,25.93
34866,1.79
34867,4.92
34868,6.71
34869,0.89
34870,1.78
34871,2.67
34872,3.56
34873,0.89
34874,0.89
34875,0.89
34876,0.45
34877,0.89
34878,0.45
34879,1.79
34880,0.89
34881,1.79
